,Goal,X,Y,C,matchId,teamId,eventSec,Distance,Angle
965,0,27,27,23.0,2565922.0,676.0,1008.529896,30.862639226093414,0.20742819875383722
966,0,23,26,24.0,2565922.0,687.0,89.901433,27.791365565585295,0.21829380286198174
967,0,27,21,29.0,2565923.0,714.0,1020.798325,32.9290525220511,0.18249702069381743
968,0,25,70,20.0,2565925.0,679.0,1410.091819,28.178005607210743,0.23027525701201018
969,0,24,31,19.0,2565926.0,712.0,1082.966048,26.991155958943292,0.2408923441711096
970,0,21,23,27.0,2565927.0,682.0,203.6074910000002,27.367910040775858,0.2060057890986383
971,0,25,30,20.0,2565927.0,682.0,824.5525499999999,28.178005607210743,0.23027525701201018
972,0,8,83,33.0,2565927.0,682.0,2672.823612,22.893285041688532,0.1141659872973831
973,0,22,64,14.0,2516739.0,2446.0,2165.690625,23.807771840304586,0.28317361792720247
974,0,25,33,17.0,2516740.0,2482.0,1429.254869,27.333175812554238,0.2444311986585046
975,0,24,34,16.0,2516740.0,2443.0,195.2216010000002,26.156452358834905,0.2561564183434096
976,0,17,24,26.0,2516741.0,2445.0,2505.493447,23.971024175032653,0.21820311785222837
977,0,27,53,3.0,2516743.0,2463.0,2696.6082880000004,27.070325081165908,0.268111741780939
978,0,24,59,9.0,2516744.0,2975.0,303.3724390000002,24.70268204062061,0.28627145254368924
979,0,29,66,16.0,2516745.0,2481.0,1872.027301,30.8084404019418,0.2230764758269519
980,0,25,85,35.0,2516746.0,2455.0,2116.5261499999997,33.80181208160296,0.16066941824719416
981,0,55,31,19.0,2516749.0,2453.0,93.70027600000003,56.369517471768376,0.126558830924287
982,0,26,71,21.0,2516752.0,2451.0,545.53785,29.365328194998945,0.22054230529983682
983,0,25,28,22.0,2516757.0,2444.0,1797.543837,28.800868042473997,0.22058976946053815
984,0,26,65,15.0,2516757.0,2482.0,3023.6172079999997,27.768012172281978,0.24610039935601163
985,0,20,58,8.0,2516759.0,2447.0,1277.0065619999996,20.664946164943185,0.34016913622830536
986,0,29,50,0.0,2516761.0,2449.0,1978.5499929999996,29.0,0.2510862928212736
987,0,20,67,17.0,2516763.0,2450.0,230.51970100000017,22.849562359047493,0.2802162841660525
988,0,26,8,42.0,2516764.0,2460.0,503.758742,37.7,0.1343660843953293
989,0,4,16,34.0,2516764.0,2446.0,1154.9767000000002,22.459073890078372,0.05956112070061197
990,0,19,66,16.0,2516764.0,2446.0,2527.1150369999996,21.660101569475614,0.2961818544110504
991,0,22,79,29.0,2516765.0,2451.0,824.194321,28.971063149287428,0.1925649117133473
