,Goal,X,Y,C,matchId,teamId,eventSec,Distance,Angle
0,1,6,57,7.0,2500686.0,3799.0,605.975493,7.530106240950389,0.7924268426669945
1,1,4,43,7.0,2500686.0,3772.0,1568.104834,6.058258825768341,0.8984987543452917
2,0,16,21,29.0,2500686.0,3772.0,1800.852078,24.724936804772625,0.1934278065844719
3,0,27,51,1.0,2500686.0,3799.0,2009.537139,27.00782294077033,0.2693171757235124
4,0,28,59,9.0,2500686.0,3799.0,2072.957133,28.604588792709464,0.2493629594376051
5,0,18,32,18.0,2500686.0,3772.0,110.75678999999991,21.468348795377814,0.2863475872868588
6,1,7,51,1.0,2500686.0,3772.0,410.5420290000002,7.030113797087498,0.9579921227670137
7,0,13,68,18.0,2500686.0,3799.0,684.0321909999998,17.489711261195822,0.31453899068952546
8,0,18,21,29.0,2500686.0,3799.0,707.2584419999998,26.063815914021493,0.19533659490702676
9,0,12,37,13.0,2500686.0,3772.0,1576.405874,14.676597017019986,0.41017277403463637
10,0,21,50,0.0,2500686.0,3799.0,2206.8192369999997,21.0,0.34510504353084737
11,0,25,34,16.0,2500686.0,3799.0,2215.477772,27.076927447552094,0.24897451705156054
12,0,13,55,5.0,2500686.0,3799.0,2558.6243059999997,13.400093283257396,0.5200869043507739
13,1,7,47,3.0,2500686.0,3799.0,2560.235393,7.2665328733860415,0.9152047386065775
14,0,12,64,14.0,2500687.0,3776.0,122.92035600000003,15.060212481900779,0.39046072953355876
15,0,10,34,16.0,2500687.0,3776.0,512.154226,14.427751037497147,0.35950577101371345
16,0,13,38,12.0,2500687.0,3776.0,828.6870260000001,15.16047492659778,0.414214456195104
17,0,23,43,7.0,2500687.0,3770.0,1231.154918,23.445735219864613,0.30418231811299606
18,0,21,65,15.0,2500687.0,3776.0,1449.254948,23.153023560649697,0.2860416529651169
19,0,27,58,8.0,2500687.0,3776.0,1862.828583,27.496181553081147,0.2601013451200786
20,0,14,67,17.0,2500687.0,3776.0,2200.403186,17.835428225865506,0.32443901744334236
21,1,20,36,14.0,2500687.0,3776.0,136.1846700000001,21.972937900972642,0.30231805908316195
22,0,10,42,8.0,2500687.0,3770.0,251.5112979999999,11.271202242884296,0.5722266167646846
23,0,28,79,29.0,2500687.0,3776.0,518.307804,33.753851632073044,0.18006500236742937
24,0,14,66,16.0,2500687.0,3776.0,616.285617,17.440183485273312,0.3388560447339336
25,0,12,62,12.0,2500687.0,3770.0,805.0415699999999,14.312232530251876,0.4301707736903834
26,1,7,63,13.0,2500687.0,3776.0,1464.996021,10.97280729804365,0.44658296910702716
27,0,15,37,13.0,2500687.0,3770.0,2228.6788349999997,17.216343978905627,0.3700984323064681
28,0,23,46,4.0,2500687.0,3770.0,2413.4471569999996,23.146490014686893,0.31179129503170644
29,0,24,64,14.0,2500687.0,3770.0,2631.492096,25.667294364618954,0.26575861820081975
30,0,10,39,11.0,2500687.0,3776.0,2734.9074309999996,12.293189171244377,0.4885184454953091
31,0,15,57,7.0,2500687.0,3776.0,2737.267164,15.674900318662317,0.4415297074915551
32,0,8,64,14.0,2500688.0,3766.0,38.210256000000015,12.116517651536682,0.4136126966307558
33,0,26,42,8.0,2500688.0,3766.0,202.44572599999998,26.51490147068248,0.26926621853370725
34,0,12,72,22.0,2500688.0,3766.0,1333.844117,18.66788686488109,0.256366911542297
35,1,20,36,14.0,2500688.0,3766.0,1360.538512,21.972937900972642,0.30231805908316195
36,0,7,49,1.0,2500688.0,3766.0,2347.96293,7.030113797087498,0.9579921227670137
37,0,23,30,20.0,2500688.0,3766.0,593.8445449999999,26.419689627245813,0.24113786529565687
38,1,15,50,0.0,2500688.0,3766.0,921.203818,15.0,0.4786473619894158
39,0,27,71,21.0,2500688.0,3779.0,2354.1889600000004,30.254297215437017,0.21572112004313426
40,0,13,48,2.0,2500688.0,3779.0,2481.178624,13.064838307457157,0.544073378960247
41,0,6,68,18.0,2500688.0,3779.0,2493.059859,13.148764200486674,0.2687103221829517
42,0,17,50,0.0,2500688.0,3779.0,2542.117948,17.0,0.4241145315404141
43,1,14,57,7.0,2500688.0,3766.0,2702.5968489999996,14.720818591369163,0.46689473986348456
44,0,28,28,22.0,2500688.0,3779.0,2781.0077410000004,31.440260813167566,0.20717898262312692
45,0,13,63,13.0,2500689.0,3771.0,647.176407,15.50491857443953,0.39694291393824854
46,0,7,29,21.0,2500689.0,3804.0,987.342719,15.340224900567788,0.22691050508356797
47,0,12,49,1.0,2500689.0,3804.0,1067.347045,12.017591272796725,0.5905804834048406
48,0,24,43,7.0,2500689.0,3771.0,1146.410486,24.427494754886347,0.292538426462042
49,0,26,62,12.0,2500689.0,3804.0,1439.608442,27.14479692316743,0.2572460122691859
50,0,10,31,19.0,2500689.0,3771.0,1488.792613,15.890956547672012,0.29705613600561176
51,0,24,58,8.0,2500689.0,3804.0,1543.463254,24.556872765073322,0.2895679152387931
52,0,20,61,11.0,2500689.0,3771.0,2384.58116,21.239644535631946,0.32275981650858193
53,0,16,67,17.0,2500689.0,3804.0,2579.983885,19.444857932111514,0.31073180326502375
54,0,24,68,18.0,2500689.0,3771.0,58.447775999999976,26.7,0.24606338745251974
55,0,29,55,5.0,2500689.0,3771.0,204.87714000000005,29.18154382482188,0.2480510969362063
56,0,10,67,17.0,2500689.0,3771.0,279.795341,14.90310370359141,0.3373259822640323
57,0,26,46,4.0,2500689.0,3804.0,387.065646,26.129676614914313,0.2770188552004466
58,1,11,65,15.0,2500689.0,3771.0,501.4966709999999,14.6990645960891,0.37817850379610213
