,Goal,X,Y,C,matchId,teamId,eventSec,Distance,Angle
5054,1,10,52,2.0,2576157.0,3193.0,2059.240912,10.084145972763386,0.6922019060806314
5055,0,7,51,1.0,2576158.0,3165.0,189.43779600000005,7.030113797087498,0.9579921227670137
5056,0,14,52,2.0,2576159.0,3166.0,47.187771999999995,14.060227594174997,0.5074890988572793
5057,0,5,41,9.0,2576159.0,3219.0,670.152705,7.695615634892377,0.673921843229431
5058,0,13,36,14.0,2576159.0,3219.0,2381.1759380000003,15.868522300453813,0.3797621599799862
5059,0,5,60,10.0,2576160.0,3162.0,1135.490567,8.200609733428363,0.5969100672914993
5060,0,8,35,15.0,2576160.0,3162.0,1194.333127,12.61199825562944,0.3822405905208169
5061,0,9,61,11.0,2576160.0,3162.0,785.839136,11.494455185001158,0.5065873960010929
5062,0,7,68,18.0,2576160.0,3162.0,2063.673328,13.634148304899723,0.2887510484822088
5063,0,6,42,8.0,2576161.0,3194.0,1346.347223,7.939773296511683,0.7242929401986279
5064,0,5,47,3.0,2576162.0,3176.0,753.680527,5.366796064692602,1.1723580435448848
5065,1,3,54,4.0,2576162.0,3176.0,2073.120242,3.9698866482558417,1.4635410176551378
5066,0,7,49,1.0,2576163.0,3159.0,1525.038126,7.030113797087498,0.9579921227670137
5067,0,12,45,5.0,2576163.0,3159.0,2643.598716,12.432316759156356,0.5566137074293233
5068,0,8,42,8.0,2576163.0,3193.0,2812.5447270000004,9.54148835350125,0.6461885667454231
5069,0,11,29,21.0,2576164.0,3157.0,1005.8021839999999,17.530616075882786,0.2673857398117089
5070,0,7,36,14.0,2576164.0,3157.0,1436.193813,11.480853626799707,0.40838935725636827
5071,0,7,54,4.0,2576164.0,3157.0,1885.496346,7.467261881037787,0.8799358423622258
5072,0,8,51,1.0,2576164.0,3173.0,2978.896648,8.026362812631884,0.8540310759075667
5073,0,3,62,12.0,2576165.0,3187.0,504.092439,8.357032966310472,0.37103593891229303
5074,0,7,64,14.0,2576165.0,3172.0,893.382838,11.480853626799707,0.40838935725636827
5075,0,10,41,9.0,2576165.0,3172.0,1586.1121169999997,11.585443452885176,0.5446918460172443
5076,0,6,35,15.0,2576166.0,3161.0,1011.18995,11.44825314185531,0.35724172976134805
5077,0,5,35,15.0,2576166.0,3158.0,1220.863907,10.957303500405564,0.3305363458569078
5078,0,9,44,6.0,2576166.0,3158.0,498.7455460000001,9.808669634563088,0.6719994763468652
5079,0,11,61,11.0,2576166.0,3161.0,1301.9590749999998,13.11954648606422,0.46945973521064704
5080,0,8,61,11.0,2576166.0,3161.0,1942.8176000000003,10.72951536650188,0.5223293539584654
5081,1,8,53,3.0,2576166.0,3161.0,2432.3206,8.234227346873537,0.8221454799212867
5082,1,5,45,5.0,2576167.0,3163.0,618.927804,5.963430220938282,1.0262305693322138
5083,0,6,70,20.0,2576167.0,3204.0,1550.291604,14.317821063276353,0.22532962973735438
5084,0,5,67,17.0,2576168.0,3315.0,1092.885271,12.12858194514099,0.2671879735618105
5085,0,6,55,5.0,2576168.0,3185.0,1301.719521,6.823672031978091,0.9239970335394253
5086,0,9,54,4.0,2576168.0,3315.0,1555.2340190000004,9.368030742904295,0.7249745604747284
5087,0,8,61,11.0,2576169.0,3315.0,698.418865,10.72951536650188,0.5223293539584654
5088,0,7,39,11.0,2576169.0,3172.0,1051.992802,10.006123125366788,0.5336422659868659
5089,1,6,65,15.0,2576169.0,3172.0,1765.455689,11.44825314185531,0.35724172976134805
5090,0,11,58,8.0,2576169.0,3172.0,1963.0138550000001,12.167168939404105,0.5389621048954089
5091,0,7,60,10.0,2576169.0,3315.0,2085.950014,9.5524865872714,0.5820843859478447
5092,1,7,52,2.0,2576170.0,3185.0,160.53079000000002,7.119691004531025,0.9416306647895308
5093,0,11,53,3.0,2576170.0,3219.0,659.019366,11.171503927403865,0.6258357186235695
5094,0,7,51,1.0,2576170.0,3185.0,755.288904,7.030113797087498,0.9579921227670137
5095,0,10,46,4.0,2576170.0,3185.0,785.067618,10.332473082471592,0.6649237431204476
5096,0,7,46,4.0,2576170.0,3185.0,2669.472183,7.467261881037787,0.8799358423622258
5097,1,4,51,1.0,2576171.0,3166.0,26.26219500000002,4.052468383590426,1.4677845154652105
5098,0,6,50,0.0,2576171.0,3166.0,1098.1329610000003,6.0,1.0954800274318048
5099,0,11,47,3.0,2576172.0,3197.0,2489.3680489999997,11.171503927403865,0.6258357186235695
5100,1,5,46,4.0,2576173.0,3194.0,620.233917,5.635601121442148,1.105742058491477
5101,0,4,44,6.0,2576173.0,3176.0,1154.308325,5.586591089385369,1.024212071391789
5102,0,5,44,6.0,2576173.0,3176.0,2797.1620380000004,6.341135544995076,0.9385024904911102
5103,0,10,46,4.0,2576174.0,3204.0,1175.568787,10.332473082471592,0.6649237431204476
5104,0,1,38,12.0,2576174.0,3161.0,1297.854061,7.863841300534999,0.14996660072662005
5105,0,3,58,8.0,2576174.0,3204.0,2013.666161,6.003332407921454,0.7700555896197645
5106,1,7,52,2.0,2576174.0,3204.0,2673.793046,7.119691004531025,0.9416306647895308
5107,0,3,33,17.0,2576175.0,3159.0,673.6414169999998,11.450000000000001,0.18444465213360764
5108,0,11,69,19.0,2576175.0,3165.0,862.3780999999999,16.53851565286317,0.3001870661335356
5109,1,7,51,1.0,2576175.0,3159.0,2529.177334,7.030113797087498,0.9579921227670137
5110,1,3,53,3.0,2576176.0,3157.0,888.901468,3.578058132562969,1.5977979594116274
5111,0,11,42,8.0,2576176.0,3162.0,1763.172458,12.167168939404105,0.5389621048954089
